0,0,0,0,0,0,30.780000686645508,0,0,1,37,1,0,1988,1
0,0,1,0,0,0,28.520000457763672,0,0,1,38,1,0,1989,1
1,0,0,0,0,0,2.8399999141693115,0,1,0,32,1,1,1986,1
1,0,1,0,0,0,2.759999990463257,0,1,0,33,1,1,1987,1
1,1,0,0,0,0,5.96999979019165,0,1,0,34,1,1,1988,1
1,0,0,0,0,0,6.710000038146973,0,1,0,35,1,1,1989,1
1,1,0,0,1,1,6.03000020980835,0,1,0,31,1,1,1986,1
0,0,0,0,1,1,6.809999942779541,0,1,0,32,1,1,1987,1
1,0,1,0,1,1,8.229999542236328,0,1,0,33,1,0,1988,1
1,0,1,0,1,1,8.430000305175781,0,1,0,34,1,1,1989,1
1,0,1,0,0,0,6.550000190734863,0,0,1,29,1,1,1986,1
1,0,1,0,0,0,9.5,0,0,1,30,1,1,1987,1
1,1,0,0,0,0,9.5,0,0,1,31,1,1,1988,1
1,0,0,0,0,0,4.550000190734863,0,0,1,32,1,1,1989,1
1,1,0,0,0,0,10.229999542236328,0,1,0,29,1,1,1986,1
1,0,0,0,0,0,12.680000305175781,0,1,0,30,1,1,1987,1
1,1,0,0,0,0,12.109999656677246,0,1,0,31,1,1,1988,1
1,0,0,0,0,0,11.359999656677246,0,1,0,32,1,1,1989,1
1,0,1,0,0,0,10.760000228881836,0,1,0,28,1,1,1986,1
1,0,1,0,0,0,11.270000457763672,0,1,0,29,1,1,1987,1
1,0,1,0,0,0,13.5,0,1,0,30,1,1,1988,1
1,0,1,0,0,0,14,0,1,0,31,1,1,1989,1
1,0,0,0,0,0,7.599999904632568,0,1,0,22,1,1,1986,1
1,0,0,0,0,0,3.549999952316284,0,1,0,23,1,1,1987,1
1,1,0,0,0,0,3.799999952316284,0,1,0,24,1,1,1988,1
1,0,0,0,0,0,6.489999771118164,0,1,0,25,1,1,1989,1
1,0,0,0,0,0,6.630000114440918,0,1,0,40,1,1,1986,1
1,0,0,0,0,0,10.15999984741211,0,1,0,41,1,1,1987,1
1,0,0,0,0,0,10.119999885559082,0,1,0,42,1,1,1988,1
1,0,0,0,0,0,9.25,0,1,0,43,1,1,1989,1
1,0,0,0,0,0,8.640000343322754,0,1,0,26,1,1,1986,1
1,0,0,0,0,0,9.510000228881836,0,1,0,27,1,1,1987,1
1,1,0,0,0,0,9.739999771118164,0,1,0,28,1,1,1988,1
1,0,0,0,0,0,9.960000038146973,0,1,0,29,1,1,1989,1
1,0,0,0,0,0,11.520000457763672,0,1,0,25,1,1,1986,1
0,1,0,0,0,0,13.3100004196167,0,1,0,26,1,1,1987,1
0,0,0,0,0,0,13.699999809265137,0,1,0,27,1,0,1988,1
0,0,1,0,0,0,16.6299991607666,0,1,0,28,1,0,1989,1
0,0,1,0,0,0,16.690000534057617,1,0,0,28,1,0,1986,1
0,0,1,0,0,0,18.459999084472656,1,0,0,29,1,0,1987,1
0,0,1,0,0,0,19.579999923706055,1,0,0,30,1,0,1988,1
0,0,1,0,0,0,20.829999923706055,1,0,0,31,1,0,1989,1
0,0,1,1,0,1,16.100000381469727,0,0,1,36,1,0,1986,1
0,0,1,1,0,1,16.670000076293945,0,0,1,37,1,0,1987,1
0,0,1,1,0,1,15.579999923706055,0,0,1,38,1,0,1988,1
0,0,1,1,0,1,17.59000015258789,0,0,1,39,1,0,1989,1
1,0,1,1,0,1,42.02000045776367,0,1,0,36,1,1,1986,1
1,1,0,1,0,1,10.869999885559082,0,1,0,37,1,1,1987,1
1,0,0,1,0,1,19.440000534057617,0,1,0,38,1,1,1988,1
1,0,1,1,0,1,27.649999618530273,0,1,0,39,1,1,1989,1
1,0,1,0,0,0,7.420000076293945,0,0,1,34,1,1,1986,1
1,0,1,0,0,0,10.699999809265137,0,0,1,35,1,1,1987,1
